Wall time,Step,Value
1503377176.7211468,34400,0.93359375
1503377193.2970638,34500,0.6796875
1503377209.3316746,34600,0.71875
1503377225.2435267,34700,0.7890625
1503377241.3174865,34800,0.72265625
1503377257.468365,34900,0.8515625
1503377273.4156656,35000,0.69140625
1503377289.362524,35100,0.8671875
1503377306.1056492,35200,0.83203125
1503377325.8389904,35300,0.82421875
1503377342.7029808,35400,0.78515625
1503377358.9293785,35500,0.8359375
1503377377.137657,35600,0.9296875
1503377393.9356692,35700,0.828125
1503377410.2100394,35800,0.7734375
1503377427.5100653,35900,0.73046875
1503377445.3207512,36000,0.6953125
1503377463.1515365,36100,0.7578125
1503377480.6136055,36200,0.7578125
1503377497.179876,36300,0.80078125
1503377517.2686121,36400,0.61328125
1503377535.6562824,36500,0.69140625
1503377553.8592331,36600,0.71875
1503377571.112147,36700,0.6328125
1503377589.4897919,36800,0.6953125
1503377625.5626848,37000,0.71875
1503377643.0698767,37100,0.671875
1503377660.4388635,37200,0.73046875
1503377680.0303936,37300,0.765625
1503377697.175479,37400,0.75390625
1503377716.4906387,37500,0.734375
1503377736.6588588,37600,0.64453125
1503377753.9479277,37700,0.65234375
1503377776.0335116,37800,0.671875
1503377794.5126953,37900,0.6640625
1503377812.5042703,38000,0.6953125
1503377829.4133012,38100,0.50390625
1503377846.3233576,38200,0.71875
1503377878.9149203,38400,0.76171875
1503377897.470322,38500,0.66015625
1503377918.4097776,38600,0.49609375
1503377935.3996403,38700,0.796875
1503377955.1974382,38800,0.81640625
1503377974.3169637,38900,0.69921875
1503377992.9324882,39000,0.61328125
1503378009.545282,39100,0.96484375
1503378027.2578144,39200,0.76171875
1503378047.323052,39300,0.54296875
1503378087.0418825,39500,0.7109375
1503378107.1352527,39600,0.6328125
1503378128.5850298,39700,0.66796875
1503378148.5542023,39800,0.62890625
1503378169.1657093,39900,0.609375
1503378205.0865462,40100,0.8828125
1503378222.8311362,40200,0.84765625
1503378239.412225,40300,0.6328125
1503378274.3076603,40500,0.6484375
1503378292.4616406,40600,0.61328125
1503378330.093846,40800,0.703125
1503378370.8118267,41000,0.6796875
1503378389.9161224,41100,0.8515625
1503378408.7918081,41200,0.6796875
1503378451.5918996,41400,0.52734375
1503378471.8825507,41500,0.56640625
1503378493.9118044,41600,0.79296875
1503378531.7050562,41800,0.7890625
1503378549.8895845,41900,0.54296875
1503378568.0708454,42000,0.66796875
1503378584.459127,42100,0.73046875
1503378601.3031838,42200,0.6796875
1503378621.864099,42300,0.7578125
1503378644.580754,42400,0.66015625
1503378664.2351923,42500,0.5234375
1503378685.131763,42600,0.640625
1503378733.0373547,42800,0.68359375
1503378782.038187,43000,0.71484375
1503378833.097079,43200,0.59765625
1503378903.1506011,43500,0.796875
1503378923.970093,43600,0.80078125
1503378969.7405248,43800,0.83203125
1503378994.8304822,43900,0.6796875
1503379018.6549022,44000,0.76953125
1503379042.9387093,44100,0.73828125
1503379068.755343,44200,0.72265625
1503379116.1839435,44400,0.6953125
1503379142.8640122,44500,0.79296875
1503379167.5917177,44600,0.89453125
1503379189.8812191,44700,0.80859375
1503379213.7269723,44800,0.72265625
1503379239.356153,44900,0.7421875
1503379264.1994464,45000,0.87109375
1503379286.1943748,45100,1.0
1503379307.7187786,45200,0.65625
1503379329.9995966,45300,0.703125
1503379352.7229486,45400,0.5859375
1503379375.8435688,45500,0.6796875
1503379422.068051,45700,0.68359375
1503379445.6992528,45800,0.8671875
1503379470.765793,45900,0.87890625
1503379496.7892942,46000,0.84765625
1503379518.6226137,46100,0.87890625
1503379545.2346668,46200,0.71875
1503379568.497549,46300,0.71875
1503379591.446055,46400,0.69140625
1503379615.3382308,46500,0.609375
1503379640.9526544,46600,0.6484375
1503379663.1432896,46700,0.7734375
1503379684.635001,46800,0.71484375
1503379706.9677308,46900,0.63671875
1503379730.070697,47000,0.57421875
1503379755.9408987,47100,0.7109375
1503379779.6209798,47200,0.66015625
1503379801.9501784,47300,0.72265625
1503379823.6211822,47400,0.72265625
1503379846.348266,47500,0.73828125
1503379890.7859411,47700,0.7265625
1503379912.7605176,47800,0.75390625
1503379982.4339678,48100,0.8203125
1503380004.6582742,48200,0.64453125
1503380028.1417396,48300,0.65625
1503380052.3896587,48400,0.8359375
1503380074.8773222,48500,0.82421875
1503380096.8066165,48600,0.8671875
1503380118.691706,48700,0.8359375
1503380140.0843291,48800,0.7734375
1503380162.0526533,48900,0.7734375
1503380205.4728656,49100,0.73046875
1503380228.078421,49200,0.9375
1503380250.2826154,49300,0.83984375
1503380307.5856774,49600,0.83984375
1503380326.6630092,49700,0.8515625
1503380364.9975142,49900,0.5390625
1503380426.0425727,50200,0.66796875
1503380444.8609433,50300,0.703125
1503380464.8355892,50400,0.61328125
1503380485.1668108,50500,0.69921875
1503380505.7837949,50600,0.58984375
1503380527.6795578,50700,0.6015625
1503380550.5625064,50800,0.84765625
1503380572.7661307,50900,0.78125
1503380594.9637284,51000,0.62109375
1503380615.928878,51100,0.7421875
1503380637.932635,51200,0.671875
1503380680.056813,51400,0.95703125
1503380700.6930377,51500,0.9453125
1503380722.650332,51600,0.79296875
1503380742.200459,51700,0.70703125
1503380763.0985785,51800,0.78125
1503380785.3282435,51900,0.8203125
1503380803.8703225,52000,0.609375
1503380841.881804,52200,0.7265625
1503380866.3372383,52300,0.640625
1503380884.9419966,52400,0.828125
1503380900.317172,52500,0.84765625
1503381032.461861,53100,0.69921875
1503381075.9358926,53300,0.578125
1503381098.5657706,53400,0.70703125
1503381123.7098017,53500,0.70703125
1503381144.8346844,53600,0.578125
1503381168.7887936,53700,0.64453125
1503381189.376007,53800,0.68359375
1503381209.8769772,53900,0.84765625
1503381230.1452715,54000,0.50390625
1503381250.6538286,54100,0.6875
1503381271.2945642,54200,0.6953125
1503381291.7977397,54300,0.8125
1503381312.1497905,54400,0.56640625
1503381332.62385,54500,0.70703125
1503381353.0253556,54600,0.640625
1503381373.8907752,54700,0.8359375
1503381393.7361786,54800,0.73828125
1503381413.2008162,54900,0.74609375
1503381452.3435268,55100,0.65625
