Wall time,Step,Value
1503332439.147593,31700,0.83203125
1503332453.730165,31800,0.8359375
1503332468.3561301,31900,0.84375
1503332482.9809272,32000,0.90625
1503332497.664729,32100,0.875
1503332512.2858183,32200,0.91796875
1503332526.9152994,32300,0.9140625
1503332541.5263052,32400,0.90625
1503332556.1198509,32500,0.9296875
1503332570.7593398,32600,0.91015625
1503332585.4470363,32700,0.92578125
1503332600.1322913,32800,0.93359375
1503332614.6970491,32900,0.953125
1503332629.2425604,33000,0.92578125
1503332644.0555782,33100,0.90234375
1503332658.7104018,33200,0.9140625
1503332688.0487185,33400,0.921875
1503332717.3077219,33600,0.96484375
1503332732.0084248,33700,0.95703125
1503332746.6021788,33800,0.9140625
1503332761.2425146,33900,0.95703125
1503332775.7615397,34000,0.9375
1503332790.4211545,34100,0.953125
1503332804.98741,34200,0.953125
1503332819.674767,34300,0.96484375
1503332834.266858,34400,0.95703125
1503332848.8869877,34500,0.93359375
1503332863.7356606,34600,0.94140625
1503332878.5130987,34700,0.95703125
1503332893.1438847,34800,0.953125
1503332907.8139176,34900,0.96484375
1503332922.3721046,35000,0.953125
1503332937.2705772,35100,0.94140625
1503332951.8581955,35200,0.9296875
1503332966.4983823,35300,0.91796875
1503332981.1266794,35400,0.8984375
1503332995.775383,35500,0.8828125
1503333010.3591657,35600,0.8203125
1503333025.058372,35700,0.828125
1503333039.6163604,35800,0.80078125
1503333054.322453,35900,0.80078125
1503333068.8703861,36000,0.75
1503333083.5195599,36100,0.74609375
1503333098.1007404,36200,0.8203125
1503333112.7412386,36300,0.7265625
1503333127.477417,36400,0.72265625
1503333142.1455178,36500,0.7734375
1503333156.8715773,36600,0.7578125
1503333171.5263817,36700,0.71484375
1503333186.123131,36800,0.72265625
1503333200.750975,36900,0.77734375
1503333230.1529987,37100,0.74609375
1503333244.7550447,37200,0.71484375
1503333259.368014,37300,0.74609375
1503333273.9875178,37400,0.73828125
1503333288.5537405,37500,0.8125
1503333303.3036783,37600,0.81640625
1503333317.9002042,37700,0.80859375
1503333332.5682228,37800,0.80859375
1503333347.1607463,37900,0.76953125
1503333361.8734725,38000,0.80078125
1503333376.4476933,38100,0.7890625
1503333391.154316,38200,0.78515625
1503333405.7300146,38300,0.796875
1503333434.8790252,38500,0.8125
1503333449.5690622,38600,0.79296875
1503333464.2465153,38700,0.72265625
