Wall time,Step,Value
1503309227.6518195,54100,0.99609375
1503309243.159576,54200,0.99609375
1503309258.0376866,54300,0.9921875
1503309273.067893,54400,0.98828125
1503309288.0359514,54500,0.96875
1503309304.6670468,54600,0.96484375
1503309321.4508288,54700,0.9765625
1503309337.2091467,54800,0.97265625
1503309354.0205138,54900,0.96875
1503309386.4412282,55100,0.9921875
1503309401.498024,55200,0.94921875
1503309416.9115534,55300,0.98046875
1503309446.8461862,55500,0.953125
1503309461.9836125,55600,0.9375
1503309476.407196,55700,0.9375
1503309491.5048957,55800,0.9765625
1503309507.059703,55900,0.95703125
1503309522.1525102,56000,0.97265625
1503309537.1722274,56100,0.95703125
1503309552.0343742,56200,0.96875
1503309567.0446765,56300,0.59765625
1503309581.9521685,56400,0.95703125
1503309596.8803608,56500,0.96875
1503309612.3713822,56600,0.96484375
1503309627.4409664,56700,0.95703125
1503309642.4031072,56800,0.984375
1503309657.323797,56900,0.98046875
1503309672.444715,57000,0.96875
1503309687.5868254,57100,0.97265625
1503309703.9678512,57200,0.9765625
1503309718.9425795,57300,0.99609375
1503309733.9877179,57400,0.9765625
1503309764.3360732,57600,0.9765625
1503309779.71754,57700,0.98046875
1503309797.4574442,57800,0.984375
1503309814.2019806,57900,0.9765625
1503309831.5795448,58000,0.92578125
1503309846.2598827,58100,0.921875
1503309861.0740037,58200,0.953125
1503309878.4278197,58300,0.9765625
1503309895.643269,58400,0.95703125
1503309911.702487,58500,0.9921875
1503309926.6860535,58600,0.95703125
1503309941.5712974,58700,0.80078125
1503309956.8780944,58800,0.82421875
1503309971.8578894,58900,0.7734375
1503310002.2811947,59100,0.96875
1503310017.362081,59200,0.95703125
1503310032.416041,59300,0.984375
1503310047.2644124,59400,0.96484375
1503310062.1805859,59500,0.97265625
1503310077.1223004,59600,0.95703125
1503310092.1890297,59700,0.96484375
1503310108.7888148,59800,0.99609375
1503310126.5006647,59900,0.9765625
1503310145.3727472,60000,0.9765625
1503310163.3220658,60100,0.97265625
1503310179.3127165,60200,0.9453125
1503310194.2957194,60300,0.96875
1503310209.1560283,60400,0.97265625
1503310224.477982,60500,0.984375
1503310239.4865136,60600,0.98046875
1503310269.4416902,60800,0.9765625
1503310286.2133644,60900,0.98046875
