Wall time,Step,Value
1503335460.1866846,52300,0.94921875
1503335474.726011,52400,0.984375
1503335489.4420867,52500,0.95703125
1503335577.1822197,53100,0.98046875
1503335606.4289653,53300,0.95703125
1503335621.0467315,53400,0.88671875
1503335635.7104752,53500,0.76953125
1503335650.286532,53600,0.921875
1503335664.9425948,53700,0.96875
1503335679.6893814,53800,0.9296875
1503335694.4265866,53900,0.9609375
1503335709.1428525,54000,0.92578125
1503335723.8999078,54100,0.97265625
1503335738.5100746,54200,0.9609375
1503335753.2370834,54300,0.92578125
1503335767.8950222,54400,0.95703125
1503335782.5030925,54500,0.94140625
1503335797.199685,54600,0.97265625
1503335811.8247762,54700,0.98046875
1503335826.3673549,54800,0.9609375
1503335841.0577602,54900,0.94921875
1503335870.4818919,55100,0.9453125
1503335885.1266928,55200,0.95703125
1503335899.8318207,55300,0.984375
1503335928.9864242,55500,0.9765625
1503335943.7161942,55600,0.95703125
1503335958.3929906,55700,0.9453125
1503335973.196485,55800,0.9765625
1503335987.851541,55900,0.9921875
1503336002.529558,56000,0.953125
1503336017.2238386,56100,0.92578125
1503336031.9527805,56200,0.9921875
1503336046.569315,56300,0.8984375
1503336061.3677442,56400,0.96484375
1503336075.9761791,56500,0.96875
1503336090.6842782,56600,0.859375
1503336105.3112197,56700,0.95703125
1503336120.0168345,56800,0.96875
1503336134.6382318,56900,0.97265625
1503336149.2736304,57000,0.984375
1503336163.8109727,57100,0.97265625
1503336178.6210396,57200,0.98828125
1503336193.3446102,57300,0.84375
1503336208.1117017,57400,0.9765625
1503336237.4015403,57600,0.9453125
1503336252.024586,57700,0.97265625
1503336266.7342505,57800,0.96484375
1503336281.3028822,57900,0.9453125
1503336295.965564,58000,0.96875
1503336310.5480921,58100,0.68359375
1503336325.2266786,58200,0.6953125
1503336339.824665,58300,0.7109375
1503336354.5394504,58400,0.68359375
1503336369.0800762,58500,0.7265625
1503336383.7031384,58600,0.71875
1503336398.4014964,58700,0.734375
1503336412.9828382,58800,0.73046875
1503336427.603217,58900,0.97265625
1503336456.9192996,59100,0.9453125
1503336471.5522046,59200,0.96484375
1503336486.1771777,59300,0.8828125
1503336500.8216617,59400,0.84765625
1503336515.539943,59500,0.98046875
1503336530.1604962,59600,0.96484375
1503336544.7521846,59700,0.984375
1503336559.2898426,59800,0.9609375
1503336574.0263681,59900,0.953125
1503336588.6149645,60000,0.953125
1503336603.3683903,60100,0.92578125
1503336617.937495,60200,0.94921875
1503336632.5530603,60300,0.953125
1503336647.2284722,60400,0.984375
1503336662.0132442,60500,0.95703125
1503336676.6013577,60600,0.9296875
1503336705.8580253,60800,0.96484375
1503336720.6196241,60900,0.97265625
1503336735.219319,61000,0.984375
1503336749.8897476,61100,0.96875
1503336764.4824357,61200,0.98046875
1503336779.263469,61300,0.96875
1503336808.5632153,61500,0.9765625
1503336867.2019944,61900,0.98046875
1503336881.7999992,62000,0.96484375
1503336896.432575,62100,0.96484375
1503336911.0102813,62200,0.9375
1503336925.8421595,62300,0.96484375
1503336940.6668234,62400,0.9609375
1503336955.3615384,62500,0.98046875
1503336969.833435,62600,0.9765625
1503337013.9736066,62900,0.95703125
1503337028.5781012,63000,0.93359375
1503337043.2275252,63100,0.9453125
1503337057.805897,63200,0.9765625
1503337087.0497642,63400,0.98046875
1503337101.6991832,63500,0.9765625
1503337116.3018165,63600,0.98828125
1503337145.561134,63800,0.96875
1503337160.1768672,63900,0.98046875
1503337174.8200128,64000,0.984375
1503337189.4767816,64100,0.9765625
1503337204.1221168,64200,0.98046875
1503337218.7155364,64300,0.96875
1503337233.496986,64400,0.96484375
1503337248.1090672,64500,0.98046875
1503337262.982249,64600,0.984375
1503337277.5444968,64700,0.98828125
1503337292.350489,64800,0.9921875
1503337306.9420593,64900,0.98828125
1503337321.688193,65000,0.75
1503337336.2533474,65100,0.95703125
1503337350.963621,65200,0.9921875
1503337365.5803382,65300,0.9375
1503337409.6897845,65600,0.94921875
1503337424.2735987,65700,0.9921875
1503337438.9445722,65800,0.98828125
1503337453.6066093,65900,0.9609375
1503337468.3139892,66000,0.9609375
1503337482.9338508,66100,0.95703125
1503337497.508873,66200,0.98046875
1503337512.1172745,66300,0.93359375
1503337526.7748008,66400,0.98046875
1503337541.3472733,66500,0.9765625
1503337556.0436401,66600,0.9609375
1503337570.6587927,66700,0.9765625
1503337585.3159227,66800,0.96484375
1503337599.9736793,66900,0.98828125
1503337629.3454819,67100,0.875
1503337644.0524426,67200,0.984375
1503337658.7388484,67300,0.95703125
1503337673.6535637,67400,0.984375
1503337688.2240026,67500,0.9921875
1503337702.8235548,67600,0.96484375
1503337717.5185435,67700,0.9296875
1503337732.4468713,67800,0.94921875
1503337747.0533864,67900,0.97265625
1503337761.7999625,68000,0.84375
1503337776.5381188,68100,0.96875
1503337791.2038996,68200,0.9765625
1503337805.778999,68300,0.890625
1503337820.482867,68400,0.953125
1503337835.121911,68500,0.9765625
1503337849.8025267,68600,0.96875
1503337864.430267,68700,0.921875
1503337879.0224195,68800,0.98828125
1503337893.738599,68900,0.98828125
1503337908.335064,69000,0.99609375
1503337923.1251414,69100,0.9921875
1503337937.7430725,69200,0.9765625
1503337967.0545614,69400,0.96875
1503337996.529428,69600,1.0
1503338040.4972153,69900,0.8828125
1503338055.130138,70000,0.9296875
1503338069.8144252,70100,0.96875
1503338084.4053268,70200,0.9609375
1503338099.065692,70300,0.96875
1503338113.7393985,70400,0.96875
1503338128.493453,70500,0.98046875
1503338143.0984755,70600,0.9609375
1503338157.8012547,70700,0.9765625
1503338172.3839452,70800,0.95703125
1503338187.0690496,70900,0.91796875
1503338201.6833909,71000,0.96875
1503338216.3591332,71100,0.984375
1503338230.94828,71200,0.96484375
1503338260.2895958,71400,0.95703125
1503338274.9919622,71500,0.95703125
1503338289.5965617,71600,0.97265625
1503338318.8848958,71800,0.98046875
1503338333.612672,71900,0.9765625
1503338348.2446768,72000,0.9765625
1503338362.9973154,72100,0.9765625
1503338377.7520313,72200,0.9765625
1503338392.4654894,72300,0.97265625
1503338407.1152945,72400,0.91015625
1503338421.9928432,72500,0.9921875
1503338436.7070498,72600,0.96875
1503338466.0207746,72800,0.9375
1503338480.775912,72900,0.98046875
1503338495.487388,73000,0.98046875
1503338510.1636565,73100,0.9453125
1503338524.888674,73200,0.9921875
1503338554.3804994,73400,0.984375
1503338569.0645382,73500,0.98828125
1503338583.8539057,73600,0.96875
1503338598.4782557,73700,0.98046875
1503338613.194652,73800,0.984375
1503338627.767702,73900,0.984375
1503338642.4357522,74000,0.98046875
1503338657.0398953,74100,0.99609375
1503338671.7835345,74200,0.98828125
1503338686.368384,74300,0.9921875
1503338701.0514457,74400,0.890625
1503338715.65749,74500,0.98828125
1503338730.444228,74600,0.9921875
1503338745.0291994,74700,0.984375
1503338774.2103956,74900,0.98046875
1503338788.87252,75000,0.65625
1503338803.4582386,75100,0.7421875
1503338818.1250753,75200,0.76953125
1503338832.7350216,75300,0.859375
1503338847.3736815,75400,0.859375
1503338862.0611577,75500,0.85546875
1503338876.714442,75600,0.91796875
1503338891.3125043,75700,0.86328125
1503338920.6169786,75900,0.98046875
1503338935.324359,76000,0.98046875
1503338964.56077,76200,0.92578125
1503338979.2992535,76300,0.95703125
1503338993.9325213,76400,0.984375
1503339008.5111616,76500,0.97265625
1503339023.1422021,76600,0.98046875
1503339037.823742,76700,0.95703125
1503339052.5429068,76800,0.9921875
1503339067.2582138,76900,0.953125
1503339081.9347968,77000,0.95703125
1503339096.5948174,77100,0.9765625
1503339111.3945694,77200,0.99609375
1503339126.1454573,77300,0.9765625
1503339140.8582566,77400,0.953125
1503339155.4901786,77500,0.96875
1503339170.215011,77600,0.93359375
1503339199.4997692,77800,0.95703125
1503339214.3364654,77900,0.984375
1503339228.9928293,78000,0.98046875
1503339243.7701962,78100,0.96875
1503339258.3316176,78200,0.97265625
